assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
28,COMPOSITE_Q,0.2595186941725629,0.22184023723404622,0.5526159136228718,8.617343394412558e-09,0.27181846330284504
28,COMPOSITE_Q_PLUS_RF,0.25951888019482217,0.22183994777975044,0.5526168766956107,1.1250157883058165e-07,0.2718179910174016
28,COMPOSITE_Q_PLUS_GB,0.25951884635159933,0.2218400125807757,0.5526165382097306,2.1205491601561377e-07,0.27181817497972677
29,COMPOSITE_Q,0.2639033584018292,0.2735569769536196,0.5044312324074889,2.3600814780255774e-07,0.30506824791052295
29,COMPOSITE_Q_PLUS_RF,0.26390329704090976,0.2735569874530146,0.504431238862884,1.0504807357314405e-08,0.30506825994697967
29,COMPOSITE_Q_PLUS_GB,0.26391057005386254,0.27355715233923306,0.5044545507411244,6.119807918758546e-08,0.3050704077033154
30,COMPOSITE_Q,0.5139284494473999,0.5423050486028196,0.9677744766311829,1.7739433227914603e-08,0.6090458655536921
30,COMPOSITE_Q_PLUS_RF,0.5139294570953308,0.5422898883404298,0.9677810260386073,1.2037179408785903e-07,0.6090814667008152
30,COMPOSITE_Q_PLUS_GB,0.5139284904068827,0.5423036577126169,0.9677751465574553,2.2611965078134233e-10,0.6090484905802515
31,COMPOSITE_Q,0.19825213122863097,0.18430883629151698,0.40520686262160993,7.411527125356088e-08,0.2139739932011152
31,COMPOSITE_Q_PLUS_RF,0.19825217256854402,0.18430885320599566,0.4052070461247856,4.584126012119327e-08,0.21397389016931606
31,COMPOSITE_Q_PLUS_GB,0.19825286011033463,0.1843087655674175,0.4052094013306805,1.60508960567185e-08,0.21397405225636426
32,COMPOSITE_Q,0.20271561221201237,0.18667098789515546,0.4169541141714301,3.542180126991923e-08,0.2162807096549635
32,COMPOSITE_Q_PLUS_RF,0.20271509915493063,0.18667103101115895,0.41695211758742257,5.647146805731751e-09,0.21628152881212132
32,COMPOSITE_Q_PLUS_GB,0.20271439508268335,0.18667152575987214,0.4169459522643548,6.144849117317719e-07,0.2162896732994174
33,COMPOSITE_Q,0.11199218043787847,0.09356614313531761,0.24215531082298813,9.948364104728213e-09,0.11275741265877508
33,COMPOSITE_Q_PLUS_RF,0.11199225928801079,0.09356426952341255,0.242156540445578,5.378970840963504e-08,0.1127600016040109
33,COMPOSITE_Q_PLUS_GB,0.11199238701608809,0.0935707945721583,0.24215329686578962,2.719644769388907e-07,0.11275077995360623
34,COMPOSITE_Q,0.6569889836591816,0.7151515692602878,1.2102562076396235,1.572516858394657e-08,0.7936664587165768
34,COMPOSITE_Q_PLUS_RF,0.6569902491073084,0.7151523924963813,1.21025890811862,5.169921096503938e-07,0.7936670382517517
