assembly_index,method,final_quality,final_mean_gap,final_max_gap,final_parallelism,final_rms
44,COMPOSITE_Q_PLUS_RF,0.16242290591769587,0.1472578500363426,0.3362095237406453,7.65080413696051e-05,0.17359741372188647
44,COMPOSITE_Q_PLUS_GB,0.16229170669705306,0.14586973930078914,0.33765333001484044,1.1521554754145846e-06,0.1723444025572158
45,COMPOSITE_Q,0.29344057094310805,0.29621261842610497,0.5704666693209711,3.4734170484274074e-08,0.3343677419873406
45,COMPOSITE_Q_PLUS_RF,0.293441713583444,0.2962126641125697,0.5704703921354775,1.1736441873910763e-08,0.3343679318809735
45,COMPOSITE_Q_PLUS_GB,0.2934406065401184,0.29621261615303707,0.5704667001224397,1.253820794966387e-07,0.3343677404285153
46,COMPOSITE_Q,0.31084042433578246,0.31862620292445987,0.5984043210592433,1.0185345933333423e-07,0.35731236584633674
46,COMPOSITE_Q_PLUS_RF,0.31084133428113525,0.31862577336434134,0.5984077018665891,2.1149594719993559e-07,0.3573122826307197
46,COMPOSITE_Q_PLUS_GB,0.3108405179494259,0.3186262330418438,0.5984044795873675,2.2547231426361947e-07,0.3573123651896819
47,COMPOSITE_Q,0.35549652471413695,0.37055204844256584,0.6761317890963674,1.600546040148032e-08,0.4149136865081884
47,COMPOSITE_Q_PLUS_RF,0.3554974160810723,0.370525997946086,0.6761715716439586,1.2843523466976592e-08,0.4148814135100195
47,COMPOSITE_Q_PLUS_GB,0.3554966974227036,0.3705515501985511,0.6761329912459356,9.92347958250761e-08,0.41491305218918856
48,COMPOSITE_Q,0.1935495018188152,0.15262254978268588,0.4290188193137063,1.5024660127149758e-08,0.1905708658249951
48,COMPOSITE_Q_PLUS_RF,0.1935495388557201,0.15262432482745752,0.4290164628403226,8.764764747315468e-08,0.19057276261091835
48,COMPOSITE_Q_PLUS_GB,0.19354954623598286,0.15262262645606434,0.4290187935819936,8.822090497018209e-08,0.1905709375829402
49,COMPOSITE_Q,0.2311540712391788,0.21516320323539634,0.4711194909268778,1.3282831717864596e-07,0.25269223142001446
49,COMPOSITE_Q_PLUS_RF,0.23115383438211085,0.21511789915126683,0.4711870285646337,7.907039134558147e-08,0.25262332346223293
49,COMPOSITE_Q_PLUS_GB,0.23115417886141423,0.2151175326310774,0.47118876550907096,5.482577553062029e-08,0.2526227297163707
50,COMPOSITE_Q,0.13894407302791237,0.13323746588678156,0.27900091707383545,7.552038008840078e-08,0.1527253548361326
50,COMPOSITE_Q_PLUS_RF,0.138946266733945,0.13323596330167076,0.2790083966319432,2.3145168454030696e-06,0.1527226439880719
